id;naampad;wkt
51704;A3.213B/AWEG;simplified;LINESTRING Z (198475.908 156411.694 0, 198567.848 156399.941 0, 198785.014 156368.532 0, 199052.875 156322.736 0, 199210.767 156292.41 0, 199413.671 156249.372 0, 199663.38 156190.635 0, 199884.672 156132.889 0, 201816.762 155611.656 0)
51706;A3.213C/AWEG;simplified;LINESTRING Z (203753.591 155090.142 0, 204450.103 154902.443 0, 204643.034 154852.975 0, 204749.511 154827.295 0, 204995.256 154774.879 0, 205218.517 154734.04 0, 205346.668 154713.355 0, 205606.528 154678.279 0, 205737.62 154663.718 0, 205938.728 154645.869 0, 206033.946 154639.364 0, 206225.252 154629.225 0, 206343.069 154625.085 0, 206593.952 154622.816 0, 206751.173 154625.502 0)
54202;A4.212/AWEG2;simplified;LINESTRING Z (156248.88 165962.37 0, 156345.649 165900.741 0, 156396.418 165870.432 0, 156576.336 165754.349 0, 156806.441 165600.232 0, 156967.494 165495.51 0, 157160.46 165366.978 0, 157175.706 165355.721 0, 157178.447 165350.067 0, 157404.233 165200.762 0, 157475.282 165145.218 0, 157535.126 165090.203 0, 157581.282 165044.796 0, 157705.312 164911.425 0, 157760.671 164857.379 0, 157797.464 164824.932 0, 157867.812 164770.237 0, 158163.166 164562.045 0, 158233.237 164511.797 0, 158299.585 164461.404 0, 158358.845 164412.437 0, 158449.579 164331.39 0, 158566.19 164216.25 0, 158614.871 164162.466 0, 158677.629 164089.287 0, 158752.565 163991.236 0, 158813.703 163904.24 0, 158849.249 163849.833 0, 158898.847 163768.012 0, 158961.17 163654.882 0, 159016.537 163542.718 0, 159057.683 163447.954 0, 159079.934 163391.371 0, 159110.218 163307.535 0, 159132.531 163237.558 0, 159443.693 162191.998 0, 159483.938 162066.11 0, 159506.803 162001.462 0, 159538.292 161919.584 0, 159566.27 161855.254 0, 159622.067 161738.218 0, 159643.509 161697.052 0, 159689.614 161615.192 0, 159740.193 161531.518 0, 159779.495 161471.864 0, 159852.062 161370.134 0, 159916.598 161288.069 0, 159987.483 161205.369 0, 160055.412 161131.7 0, 160108.154 161080.006 0, 160242.633 160956.644 0, 160333.821 160883.292 0, 160419.437 160820.686 0, 160532.33 160746.017 0, 160655.525 160674.354 0, 160748.028 160623.334 0, 161236.476 160365.974 0, 161366.798 160293.484 0, 161461.708 160234.475 0, 161536.708 160182.948 0, 161587.363 160146.326 0, 161645.055 160101.787 0, 161714.56 160044.981 0, 161770.415 159995.409 0, 161852.161 159917.207 0, 161905.384 159863.128 0, 161999.785 159757.313 0, 162077.886 159660.178 0, 162399.745 159213.487 0)
58047;A8.211/AWEG;simplified;LINESTRING Z (142937.333 157180.959 0, 142931.906 157168.096 0, 142921.204 157151.373 0, 142907.68 157134.381 0, 142893.385 157119.657 0, 142878.36 157107.853 0, 142846.858 157087.283 0, 142808.916 157072.035 0, 142783.041 157066.186 0, 142764.819 157064.566 0, 142731.638 157065.697 0, 142716.465 157067.67 0, 142677.948 157076.711 0, 142617.308 157105.205 0, 142550.398 157142.878 0, 142440.236 157216.942 0, 142407.598 157233.462 0, 142382.032 157243.946 0, 142314.651 157258.195 0, 142263.991 157259.594 0, 142217.605 157253.74 0, 142170.64 157239.512 0, 142166.648 157239.957 0, 142118.165 157215.624 0, 142092.908 157198.414 0, 142077.202 157185.621 0, 141995.307 157099.539 0, 141905.985 157011.672 0, 141636.648 156786.97 0, 141564.162 156730.136 0, 141510.794 156697.932 0, 141485.565 156685.468 0, 141429.329 156663.843 0, 141361.538 156647.789 0, 141306.663 156642.183 0, 141282.899 156641.376 0, 141237.711 156643.468 0, 141207.748 156647.125 0, 141145.66 156660.94 0, 141082.4 156683.47 0, 140978.855 156731.283 0, 140886.809 156780.15 0, 140795.598 156832.058 0, 140544.253 156983.593 0, 140434.123 157046.563 0, 140181.855 157198.51 0, 140132.883 157226.078 0, 140075.632 157254.734 0, 140028.719 157272.532 0, 139978.563 157288.169 0, 139912.077 157302.894 0, 139857.256 157310.097 0, 139829.951 157311.582 0, 139804.813 157312.266 0, 139742.875 157309.656 0, 138800.382 157245.266 0, 138601.795 157225.48 0, 138501.756 157210.325 0, 138397.214 157190.429 0, 138305.44 157167.173 0, 138265.872 157155.382 0, 138192.205 157130.605 0, 138123.285 157103.291 0, 138067.237 157077.841 0, 138008.044 157048.006 0, 137950.188 157015.938 0, 137866.563 156962.875 0, 137824.251 156933.438 0, 137756.704 156880.828 0, 137689.141 156821.922 0, 137618.97 156752.672 0, 137542.907 156665.672 0, 137494.907 156603.031 0, 137444.297 156530.594 0, 137416.704 156487.984 0, 137367.266 156404.797 0, 137303.268 156288.453 0, 137274.782 156232.859 0, 137032.291 155746.339 0, 136895.24 155493.864 0, 136814.225 155353.798 0, 136771.97 155285.203 0)
48839;A10.212/AWEG;simplified;LINESTRING Z (144296.772 173422.843 0, 144227.903 173433.964 0, 144181.956 173447.709 0, 144132.061 173468.242 0, 144123.061 173476.073 0, 144081.002 173502.449 0, 144030.334 173544.272 0, 143947.316 173628.936 0, 143929.209 173642.922 0, 143858.905 173710.937 0, 143813.806 173749.636 0, 143754.526 173795.04 0, 143701.835 173829.15 0, 143653.521 173857.232 0, 143513.206 173929.416 0, 143333.081 174016.461 0, 143211.548 174072.836 0, 143009.053 174156.113 0, 142959.345 174173.609 0, 142951.67 174180.651 0, 142912.042 174193.947 0, 142708.74 174257.457 0, 142558.844 174300.735 0, 142226.154 174401.02 0, 142215.57 174402.501 0, 142153.677 174420.761 0, 141981.728 174465.257 0, 141829.309 174495.696 0, 140018.263 174810.748 0, 139915.074 174825.734 0, 139830.986 174835.22 0, 139748.886 174842.189 0, 139680.268 174845.786 0, 139590.818 174847.297 0, 139513.352 174846.097 0, 139449.915 174843.109 0, 139374.358 174837.319 0, 139288.236 174828.237 0, 139188.785 174813.671 0, 139043.195 174786.381 0, 137945.912 174557.967 0, 137699.594 174511.188 0, 137540.141 174490 0, 137423.344 174479.641 0, 137337.844 174474.829 0, 137247.313 174472.407 0, 137122.969 174474.282 0, 137017.467 174478.906 0, 136939.339 174485.551 0, 136837.11 174496.688 0, 136724.282 174513.376 0, 136557.563 174544.766 0, 134847.593 174908.943 0, 134741.518 174932.139 0, 134613.88 174963.178 0, 134494.32 174997.62 0, 134415.223 175023.258 0, 134335.209 175051.965 0, 134172.676 175116.124 0, 132710.044 175710.993 0, 132443.375 175825.579 0, 132318.391 175882.969 0, 132230.531 175926.938 0, 132050.151 176022.929 0, 130205.107 177011.054 0)
48840;A10.411/AWEG;simplified;LINESTRING Z (130205.107 177011.054 0, 128640.102 177851.049 0, 128528.184 177904.801 0, 128418.09 177952.47 0, 128362.536 177974.986 0, 128300.696 177997.098 0, 128170.731 178039.417 0, 128004.065 178084.662 0, 127253.924 178276.048 0, 127119.437 178315.56 0, 127030.225 178346.395 0, 126955.207 178375.201 0, 126861.941 178415.567 0, 126735.564 178476.824 0, 126610.863 178546.319 0, 126546.909 178586.176 0, 126445.251 178654.518 0, 126323.924 178744.952 0, 126266.558 178792.316 0, 126161.462 178887.597 0, 125882.946 179166.012 0, 125794.106 179250.972 0, 125699.199 179336.1 0, 125654.344 179372.601 0, 125583.938 179427.437 0, 125507.285 179483.154 0, 125414.025 179545.443 0, 125324.527 179599.709 0, 125244.314 179644.904 0, 125162.419 179687.493 0, 125109.372 179712.751 0, 124981.234 179768.471 0, 124877.632 179808.499 0, 124766.441 179845.379 0, 124656.138 179877.218 0, 124559.014 179900.742 0, 124436.826 179924.545 0, 124335.46 179940.235 0, 124262.248 179949.117 0, 124130.275 179959.52 0, 124007.26 179963.056 0, 123920.341 179962.615 0, 123850.845 179960.626 0, 123782.956 179956.689 0, 123649.34 179942.621 0, 123529.064 179924.765 0, 123371.938 179892.204 0, 123268.335 179865.904 0, 123157.336 179834.028 0, 122900.743 179754.985 0, 122757.084 179713.446 0, 122642.545 179685.369 0, 122483.157 179653.715 0, 122379.671 179638.389 0, 122327.655 179632.3 0, 122231.191 179624.004 0, 122167.717 179620.474 0, 122033.857 179619.126 0, 121919.253 179623.43 0, 121794.55 179634.608 0, 121744.72 179640.547 0, 121633.438 179657.431 0, 121516.587 179681.565 0, 121324.556 179730.636 0, 120355.524 179992.878 0, 120125.979 180056.77 0, 120037.603 180083.92 0, 119939.939 180118.653 0, 119835.496 180159.647 0, 119745.861 180199.558 0, 119595.619 180277.501 0, 119536.5 180311.879 0, 119458.389 180360.652 0, 118466.274 181009.312 0, 117386.478 181712.777 0, 115896.116 182682.685 0, 115631.086 182853.202 0, 113526.269 184230.099 0, 113304.832 184383.742 0, 113050.854 184572.072 0, 112831.643 184743.678 0, 111322.107 185957.982 0, 111073.166 186149.607 0, 110848.222 186312.215 0, 110739.467 186388.013 0, 110635.283 186457.748 0, 110456.118 186573.564 0, 110266.143 186690.505 0, 110173.58 186745.11 0, 109974.41 186858.941 0, 109225.188 187271.529 0, 108988.036 187399.307 0, 108847.459 187468.069 0, 108123.54 187791.591 0, 107894.706 187890.531 0, 107824.821 187919.204 0, 107659.312 187982.153 0, 107231.089 188138.185 0, 106864.542 188274.056 0, 106699.971 188347.768 0, 106361.201 188505.03 0, 105894.638 188726.241 0, 105200.756 189052.362 0, 105117.414 189090.466 0, 104970.745 189153.391 0, 104659.085 189274.003 0, 103776.721 189609.632 0, 102251.806 190216.064 0, 101993.544 190326.322 0, 99217.605 191616.299 0, 98989.107 191724.137 0, 97977 192194.829 0, 97919.672 192223.112 0, 97700.288 192322.78 0, 97646.459 192348.972 0, 97537.42 192397.501 0, 97369.053 192466.596 0, 97199.693 192528.857 0, 96947.547 192617.751 0, 96312.423 192846.35 0, 94353.412 193544.749 0, 93688.692 193779.455 0, 93154.72 193971.928 0, 92823.744 194088.567 0, 92647.85 194146.171 0, 89369.553 195187.022 0, 89104.124 195272.918 0, 89009.702 195306.091 0, 86947.121 196057.336 0, 86574.575 196193.519 0, 86369.879 196270.135 0, 85906.453 196436.751 0, 85693.724 196521.205 0, 85596.932 196563.568 0, 85475.31 196620.495 0, 85320.022 196699.792 0, 85186.382 196773.214 0, 84973.891 196900.88 0, 80721.343 199689.176 0, 79362.79 200567.46 0, 79280.307 200618.509 0, 79206.377 200660.913 0, 79141.573 200696.079 0, 79095.445 200718.773 0)
47846;A10.311/AWEG;simplified;LINESTRING Z (79095.445 200718.773 0, 74251.148 202956.86 0, 73659.329 203228.822 0, 71968.328 204011.126 0, 71651.772 204155.56 0, 70245.241 204807.038 0, 70165.887 204846.435 0, 70095.3 204884.694 0, 70018.575 204928.889 0, 69971.398 204958.126 0, 69884.705 205013.309 0, 69813.802 205062.266 0, 69704.862 205143.751 0, 69622.742 205210.013 0, 69517.377 205303.699 0, 68912.867 205870.313 0, 68816.898 205954.766 0, 68778.852 205986.126 0, 68644.188 206089.782 0, 68528.081 206169.196 0, 68354.877 206275.069 0, 68255.432 206328.47 0, 68139.716 206386.23 0, 68087.672 206410.516 0, 68031.588 206433.801 0, 67923.614 206474.641 0, 67836.436 206505.469 0, 67641.867 206571.374 0, 66888.359 206818.409 0, 65318.849 207337.121 0, 65120.492 207410.807 0, 64966.566 207474.723 0, 64769.774 207561.3 0, 64670.659 207608.852 0, 64511.044 207689.67 0, 64398.458 207751.111 0, 63759.772 208115.051 0, 62901.967 208600.872 0, 62435.416 208868.966 0, 61373.621 209473.061 0, 61316.689 209504.212 0, 61193.146 209567.615 0, 61043.08 209636.911 0, 60957.453 209673.456 0, 60832.714 209722.176 0, 60708.64 209767.742 0, 60200.401 209933.297 0, 60169.759 209946.979 0, 59992.515 210002.518 0, 59869.964 210038.595 0, 59697.003 210078.48 0, 59642.278 210093.592 0, 58476.231 210451.056 0, 58346.299 210489.996 0, 58196.347 210528.155 0, 58083.447 210551.533 0, 57955.078 210573.363 0, 55850.944 210834.45 0, 55733.367 210854.404 0, 54884.802 211034.177 0, 54679.027 211079.697 0, 54050.353 211212.498 0, 51563.503 211743.975 0, 50271.583 212020.98 0, 50235.857 212030.059 0, 50177.183 212046.97 0, 50108.701 212071.26 0, 50041.865 212101.473 0, 50008.409 212118.565 0, 49965.124 212143.379 0, 49905.648 212182.553 0, 49876.305 212204.994 0, 49838.433 212235.229 0, 49797.594 212272.467 0, 49759.427 212309.997 0, 49555.161 212521.287 0, 49452.971 212638.025 0, 49447.844 212646.045 0, 49444.182 212657.068 0)
58344;A11.411/AWEG;simplified;LINESTRING Z (140664.288 214773.113 0, 140650.347 214771.154 0, 140504.687 214767.266 0, 140408.109 214762.907 0, 140273.609 214753.673 0, 140175.25 214744.735 0, 140047.5 214730.329 0, 139502.219 214651.516 0, 138691.969 214531.313 0, 137945.906 214398.766 0, 137349.119 214290.854 0, 136757.422 214172.86 0, 135517.703 213939.454 0, 135326.234 213910.485 0, 134351.531 213769.845 0, 133553.016 213635.907 0, 133130.641 213571.704 0, 132989.969 213555.266 0, 132481.766 213504.86 0, 132344.687 213492.079 0, 132252.234 213486.282 0, 132157.547 213483.891 0, 132054.703 213485.204 0, 131964.672 213489.766 0, 131639.944 213513.671 0, 131527.661 213516.886 0, 131440.92 213515.908 0, 131291.96 213507.341 0, 130450.237 213447.448 0, 130337.442 213439.002 0, 129979.955 213406.897 0, 129880.548 213397.13 0, 129770.503 213383.59 0, 129585.929 213356.043 0, 129488.411 213338.529 0, 129294.018 213297.422 0, 129184.757 213270.943 0, 128229.253 213016.379 0, 128087.555 212975.563 0, 128002.375 212949.001 0, 127312.414 212725.595 0, 126281.367 212387.563 0, 125493.297 212118.532 0, 124602.469 211816.758 0, 124482.553 211773.514 0, 122233.859 210917.251 0, 120635.792 210299.902 0, 120404.67 210215.583 0, 120197.821 210145.71 0, 119903.54 210054.743 0, 119632.431 209980.571 0, 119428.231 209928.727 0, 118430.903 209719.2 0, 118339.539 209695.447 0, 118254.947 209669.993 0, 118174.727 209641.606 0, 118068.338 209597.885 0, 117960.238 209546.261 0, 117861.539 209491.781 0, 117754.035 209423.684 0, 117467.369 209226.333 0, 117381.389 209168.796 0, 117315.941 209129.289 0, 117230.871 209082.303 0, 117167.206 209050.958 0, 117104.43 209022.751 0, 117045.685 208998.301 0, 116931.36 208957.181 0, 116837.931 208929.819 0, 116759.535 208909.808 0, 116674.782 208892.377 0, 114914.039 208615.196 0, 114873.551 208610.805 0, 114798.26 208606.761 0, 114714.593 208609.304 0, 114651.179 208615.488 0, 114618.042 208620.976 0, 114585.034 208627.092 0, 114528.076 208640.774 0, 114486.686 208652.597 0, 113312.548 209042.91 0, 113124.492 209103.003 0, 113073.451 209117.137 0, 112964.081 209144.015 0, 112319.203 209288.186 0, 112250.686 209302.895 0, 112195.607 209312.659 0, 112118.624 209320.239 0, 112050.805 209321.619 0, 110706.148 209301.57 0, 110602.219 209307.47 0, 110010.577 209349.838 0, 109948.148 209354.845 0, 109881.773 209364.61 0, 109812.328 209379.805 0, 109743.725 209398.607 0, 108810.174 209682.052 0, 107587.64 210049.886 0, 107526.59 210066.31 0, 107469.383 210077.91 0, 107394.434 210088.584 0, 107329.919 210092.828 0)
58345;A11.413/AWEG;simplified;LINESTRING Z (107329.919 210092.828 0, 105746.606 210174.29 0, 105559.43 210185.388 0, 105350.414 210205.86 0, 105227.369 210222.71 0, 105068.289 210248.382 0, 104918.981 210277.591 0, 104788.986 210306.725 0, 104654.213 210340.612 0, 104519.335 210378.896 0, 104410.727 210412.595 0, 101256.209 211433.47 0, 101093.552 211483.095 0, 100928.375 211527.001 0, 100817.008 211553.016 0, 100684.234 211581.282 0, 100574.883 211601.47 0, 100424.633 211625.016 0, 100251.336 211646.782 0, 100175.969 211654.438 0, 100001.438 211667.329 0, 99894.039 211672.22 0, 99784.278 211674.682 0, 99596.781 211673.376 0, 99471.121 211668.799 0, 99382.815 211663.63 0, 99170.848 211644.714 0, 99068.36 211632.442 0, 98971.147 211618.595 0, 98808.016 211590.907 0, 98677.43 211565.016 0, 98432.477 211510.016 0, 98354.477 211494.048 0, 98162.26 211459.527 0, 98026.736 211440.098 0, 97929.031 211428.704 0, 97797.711 211416.641 0, 97635.977 211405.766 0, 97504.648 211400.657 0, 97325.391 211399.313 0, 95656.797 211419.576 0, 95525.765 211414.516 0, 95391.688 211402.3 0, 95291.932 211388.577 0, 95160.83 211364.28 0, 95065.567 211341.488 0, 94974.195 211316.671 0, 94931.65 211303.497 0, 94848.691 211275.757 0, 94748.596 211237.769 0, 94445.86 211106.713 0, 94405.903 211091.306 0, 94310.613 211060.326 0, 94220.537 211037.608 0, 93456.325 210866.697 0, 93374.963 210851.432 0, 93325.809 210844.694 0, 93238.288 210837.327 0, 93197.025 210836.37 0, 93140.057 210836.298 0, 93079.246 210839.56 0, 93001.037 210847.886 0, 92936.195 210858.382 0, 92850.369 210877.647 0, 92806.433 210890.064 0, 92746.388 210909.409 0, 92680.412 210935.14 0, 92298.326 211111.692 0, 92187.622 211165.764 0, 92035.515 211236.642 0, 92019.639 211241.981 0, 91974.51 211262.837 0, 91831.208 211330.934 0, 91716.456 211375.948 0, 91601.058 211413.33 0, 91499.593 211438.659 0, 91379.854 211463.295 0, 91284.69 211477.598 0, 91213.182 211490.369 0, 91147.703 211505.43 0, 91079.309 211525.133 0, 91013.166 211548.242 0, 90933.139 211581.858 0, 90533.961 211780.001 0, 90480.258 211803.938 0, 90408.403 211832.546 0, 88465.546 212525.149 0, 88345.333 212563.643 0, 88267.587 212586.175 0, 88151.916 212614.804 0, 88061.047 212633.963 0, 87932.962 212656.357 0, 87870.131 212665.06 0, 87750.842 212678.247 0, 86195.999 212796.312 0, 86183.488 212798.996 0, 86017.957 212811.849 0, 85788.979 212828.826 0, 85683.93 212832.501 0, 85602.116 212832.658 0, 85482.043 212827.073 0, 85344.587 212812.923 0, 84734.034 212743.972 0, 84635.684 212736.353 0, 84555.525 212733.82 0, 84404.614 212736.323 0, 83225.036 212774.525 0, 83201.64 212775.85 0, 83159.17 212781.713 0, 83132.804 212786.854 0, 83084.265 212801.123 0, 83026.476 212825.074 0, 82998.107 212840.313 0, 82951.07 212871.415 0, 82915.104 212900.85 0, 82889.164 212926.055 0, 82842.325 212982.385 0, 82786.963 213058.592 0, 82745.218 213120.663 0, 82697.511 213197.709 0, 82652.049 213279.648 0, 82621.882 213340.347 0, 82593.599 213402.563 0, 82571.26 213456.49 0, 82552.076 213507.911 0, 82526.968 213582.844 0, 82505.827 213654.777 0, 82483.487 213745.84 0, 82329.367 214464.839 0, 82271.247 214715.821 0, 82261.603 214773.206 0, 82255.95 214821.766 0)
58346;A11.311/AWEG;simplified;LINESTRING Z (82255.95 214821.766 0, 82250.782 214884.811 0, 82249.022 214960.673 0, 82248.025 215367.437 0, 82242.64 215433.129 0, 82230.995 215488.856 0, 82215.624 215536.461 0, 82108.938 215817.961 0, 82032.965 216026.751 0, 82004.376 216110.198 0, 81975.488 216179.52 0, 81921.306 216292.355 0, 81871.47 216385.357 0, 81803.184 216499.242 0, 81740.184 216591.769 0, 81699.909 216648.349 0, 81645.895 216717.685 0, 81600.069 216771.872 0, 81558.476 216817.274 0, 80548.625 217865.313 0, 80146.527 218281.129 0, 80094.211 218332.579 0, 80045.328 218376.251 0, 79987.036 218421.888 0, 79912.331 218473.442 0, 79824.621 218522.734 0, 79536.081 218669.504 0, 79480.361 218702.159 0, 79427.01 218737.557 0, 79365.396 218783.93 0, 79305.705 218833.32 0, 79269.898 218867.58 0, 79209.062 218932.89 0, 79129.547 219037.157 0, 79093.758 219092.704 0, 78249.932 220525.311 0, 78207.197 220591.484 0, 77961.594 220940.091 0, 77811.899 221187.008 0, 77754.484 221276.702 0, 77647.328 221432.013 0, 77612.667 221491.28 0, 77539.86 221607.802 0, 77476.437 221717.861 0, 77477.53 221726.129 0, 77427.643 221832.559 0, 77387.999 221925.608 0, 77361.293 221996.863 0, 77305.86 222156.796 0, 77288.133 222195.699 0, 77272.717 222222.16 0, 77255.07 222247.189 0, 77228.876 222277.418 0, 77202.274 222302.145 0, 77166.677 222329.653 0, 77128.577 222350.608 0, 77100.993 222361.592 0, 77063.8 222373.518 0, 77023.399 222382.839 0, 76539.52 222476.53 0, 76436.627 222494.213 0, 76348.101 222506.538 0, 76258.704 222515.119 0, 76175.007 222518.692 0, 76120.04 222518.385 0, 76064.214 222515.9 0, 75980.772 222508.07 0, 75925.507 222500.135 0, 75872.774 222490.5 0, 75794.027 222472.63 0, 75738.689 222457.874 0, 75602.111 222415.418 0, 75380.679 222337.606 0, 75240.372 222292.397 0, 75096.356 222251.761 0, 74952.627 222216.854 0, 74823.802 222190.239 0, 74730.689 222173.699 0, 74637.214 222159.34 0, 74543.432 222147.168 0, 74408.783 222133.568 0, 74007.677 222102.089 0, 73915.439 222091.755 0, 73844.227 222080.11 0, 73779.746 222066.502 0, 73715.924 222050.081 0, 73611.347 222016.552 0, 73514.465 221977.688 0, 73462.105 221953.33 0, 73410.72 221926.98 0, 73345.855 221890.041 0, 73270.453 221842.673 0, 71231.402 220503.55 0, 71115.838 220424.132 0, 70976.988 220320.696 0, 70874.367 220238.154 0, 70774.446 220152.363 0, 70677.328 220063.412 0, 70606.389 219994.679 0, 70515.905 219901.996 0, 70206.045 219571.452 0, 69833.62 219162.364 0, 69800.107 219128.809 0, 69765.836 219097.634 0, 69729.88 219067.986 0, 69692.523 219040.126 0, 69644.342 219008.132 0, 69594.316 218979.11 0, 69542.626 218953.165 0, 69489.462 218930.392 0, 69407.345 218902.112 0, 69158.814 218829.359 0, 69107.743 218811.408 0, 69058.413 218790.919 0, 69002.633 218763.684 0, 68948.744 218732.879 0, 68896.972 218698.633 0, 68847.538 218661.093 0, 68792.462 218612.742 0, 68741.263 218560.305 0, 68694.241 218504.093 0, 68651.671 218444.432 0, 68610.458 218377.376 0, 68407.732 218028.316 0, 68275.184 217813.277 0, 68161.392 217617.121 0)
59074;A11.121/AWEG;simplified;LINESTRING Z (148793.168 212569.169 0.000, 148781.314 212605.841 0.000, 148766.281 212643.593 0.000, 148755.545 212681.233 0.000, 148747.228 212725.270 0.000, 148741.418 212766.424 0.000, 148734.334 212853.494 0.000, 148724.647 212892.302 0.000, 148708.964 212924.392 0.000, 148687.539 212954.046 0.000, 148656.767 212980.677 0.000, 148614.783 213004.107 0.000, 148514.140 213049.715 0.000, 148484.559 213061.071 0.000, 148426.186 213076.753 0.000, 148400.322 213077.615 0.000, 148222.412 213097.516 0.000, 147755.013 213108.266 0.000, 147659.547 213115.052 0.000, 147610.517 213121.116 0.000, 147538.041 213134.598 0.000, 147053.344 213255.423 0.000, 146942.031 213286.220 0.000, 146879.531 213304.860 0.000, 146705.328 213362.251 0.000, 146563.359 213413.845 0.000, 146416.375 213472.079 0.000, 145708.717 213770.608 0.000, 145608.335 213816.502 0.000, 145391.991 213922.588 0.000, 145268.686 213975.709 0.000, 145151.857 214020.059 0.000)
59844;A12.212/AWEG;simplified;LINESTRING Z (148459.644 176849.92 0, 148402.317 177104.871 0, 148374.438 177220.959 0, 148370.321 177242.559 0, 148370.807 177255.724 0, 148294.721 177595.022 0, 148288.823 177601.704 0, 148112.84 178369.449 0, 147989.993 178866.864 0, 147906.26 179194.787 0, 147859.914 179349.526 0, 147829.521 179440.188 0, 147774.721 179588.575 0, 147743.18 179666.119 0, 147710.424 179742.762 0, 147665.873 179840.374 0, 147488.723 180199.727 0, 147465.09 180254.419 0, 147446.409 180305.317 0, 147425.584 180376.69 0, 147411.49 180442.471 0, 147404.003 180491.605 0, 147391.657 180613.554 0, 147379.273 180689.495 0, 147362.746 180756.979 0, 147346.918 180808.464 0, 147332.025 180849.407 0, 147304.211 180913.86 0, 147277.319 180966.01 0, 147244.862 181021.032 0, 147208.299 181074.756 0, 147166.791 181130.63 0, 146512.834 181981.89 0, 146479.01 182029.482 0, 146437.284 182094.728 0, 146394.05 182172.347 0, 146367.936 182225.313 0, 146347.741 182272.034 0, 146313.225 182363.105 0, 146296.036 182416.976 0, 146275.185 182498.324 0, 146266.977 182535.935 0, 146249.917 182644.137 0, 146242.347 182732.564 0, 146240.856 182879.506 0, 146310.17 186787.218 0, 146312.64 186803.225 0, 146315.249 186940.931 0, 146313.562 186953.832 0, 146313.891 187001.016 0, 146332.172 187999.376 0, 146337.234 188420.062 0, 146349.536 189112.119 0, 146353.401 189226.968 0, 146360.839 189300.054 0, 146376.406 189399.943 0, 146385.697 189444.82 0, 146401.986 189508.879 0, 146565.394 190027.522 0, 146593.382 190110.23 0, 146662.587 190336.073 0, 146790.986 190738.138 0)
59500;A12.112/AWEG;simplified;LINESTRING Z (146790.986 190738.138 0, 147246.786 192168.843 0, 147263.634 192226.953 0, 147286.628 192298.711 0, 147295.547 192322.095 0, 147418.406 192706.595 0, 147430.764 192740.854 0, 147459.993 192832.415 0, 147471.847 192875.83 0, 147603.367 193288.254 0, 147692.285 193565.499 0, 147715.477 193632.911 0, 147742.04 193717.303 0, 147756.061 193767.287 0, 147826.417 193988.587 0, 147845.532 194042.866 0, 147885.914 194169.054 0, 147894.213 194195.918 0, 147895.552 194204.88 0, 147981.633 194487.23 0, 147986.826 194509.905 0, 148016.586 194610.255 0, 148391.724 195840.926 0, 148438.402 195990.169 0, 148474.824 196113.356 0, 148503.821 196207.216 0, 148508.237 196214.37 0, 148550.381 196353.902 0, 148576.397 196426.47 0, 148610.635 196510.274 0, 148631.243 196554.719 0, 148655.221 196601.467 0, 148685.57 196655.349 0, 148727.455 196723.136 0, 148787.74 196807.623 0, 148833.763 196863 0, 148885.961 196921.267 0, 149123.969 197176.517 0, 149289.488 197356.903 0)
