ident8;begin.opschrift;begin.afstand;eind.opschrift;eind.afstand;gebied
N1520002;9;71;9;91;Agentschap Wegen en Verkeer - AWV114
N1520002;9;91;9;521;Gemeente - GemeenteWesterlo
N1520002;9;521;9;541;Gemeente - GemeenteWesterlo
N1520002;9;541;10.1;-50;Gemeente - GemeenteWesterlo
N1520002;10.1;-50;10.1;-44;Agentschap Wegen en Verkeer - AWV114
N1520002;10.1;-44;13.2;65;Agentschap Wegen en Verkeer - AWV114
N1525001;0.3;-72;0.5;133;Agentschap Wegen en Verkeer - AWV114
N1525002;0.3;-72;0.5;133;Agentschap Wegen en Verkeer - AWV114
N1525011;0.3;-124;0.6;33;Agentschap Wegen en Verkeer - AWV114
N1525012;0.3;-124;0.6;33;Agentschap Wegen en Verkeer - AWV114
N1529011;0;-9;1.1;19;Agentschap Wegen en Verkeer - AWV114
N1529012;0;-9;1.1;19;Agentschap Wegen en Verkeer - AWV114
N1530001;0;-18;2.4;-41;Agentschap Wegen en Verkeer - AWV114
N1530001;2.4;-41;6.3;-10;Agentschap Wegen en Verkeer - AWV114
N1530001;6.3;-10;14.5;-19;Agentschap Wegen en Verkeer - AWV125
N1530001;14.5;-19;18.7;38;Agentschap Wegen en Verkeer - AWV123
N1530001;18.8;-58;25.7;124;Agentschap Wegen en Verkeer - AWV123
N1530002;0;-16;2.4;-40;Agentschap Wegen en Verkeer - AWV114
N1530002;2.4;-40;6.3;-10;Agentschap Wegen en Verkeer - AWV114
N1530002;6.3;-10;14.5;-19;Agentschap Wegen en Verkeer - AWV125
N1530002;14.5;-19;18.7;37;Agentschap Wegen en Verkeer - AWV123
N1530002;18.7;37;18.7;38;Agentschap Wegen en Verkeer - AWV123
N1530002;18.8;-58;18.8;-57;Agentschap Wegen en Verkeer - AWV123
N1530002;18.8;-57;25.7;124;Agentschap Wegen en Verkeer - AWV123
N1530011;0;-8;0;5;Agentschap Wegen en Verkeer - AWV114
N1530012;0;-8;0;5;Agentschap Wegen en Verkeer - AWV114
N1530021;0;-5;0;5;Agentschap Wegen en Verkeer - AWV114
N1530022;0;-5;0;5;Agentschap Wegen en Verkeer - AWV114
N1530031;0;0;0;7;Agentschap Wegen en Verkeer - AWV114
N1530032;0;0;0;7;Agentschap Wegen en Verkeer - AWV114
N1530041;0;0;0;7;Agentschap Wegen en Verkeer - AWV114
N1530042;0;0;0;7;Agentschap Wegen en Verkeer - AWV114
N1530051;0;-7;0;28;Agentschap Wegen en Verkeer - AWV114
N1530052;0;-7;0;28;Agentschap Wegen en Verkeer - AWV114
N1530061;0;-4;0;10;Agentschap Wegen en Verkeer - AWV114
N1530061;0;10;0;19;Agentschap Wegen en Verkeer - AWV114
N1530062;0;-4;0;10;Agentschap Wegen en Verkeer - AWV114
N1530062;0;10;0;19;Agentschap Wegen en Verkeer - AWV114
N1535001;0.3;-43;0.7;82;Agentschap Wegen en Verkeer - AWV114
N1535002;0.3;-43;0.7;82;Agentschap Wegen en Verkeer - AWV114
N1535011;0.2;-2;0.7;91;Agentschap Wegen en Verkeer - AWV114
N1535012;0.2;-2;0.7;91;Agentschap Wegen en Verkeer - AWV114
N1535021;0.9;-59;1.1;34;Agentschap Wegen en Verkeer - AWV114
N1535022;0.9;-59;1.1;34;Agentschap Wegen en Verkeer - AWV114
N1535031;0.9;-64;1;79;Agentschap Wegen en Verkeer - AWV114
N1535032;0.9;-64;1;79;Agentschap Wegen en Verkeer - AWV114
N1535041;1.3;-50;2.2;66;Agentschap Wegen en Verkeer - AWV114
N1535042;1.3;-50;2.2;66;Agentschap Wegen en Verkeer - AWV114
N1535051;1.2;-5;2.2;65;Agentschap Wegen en Verkeer - AWV114
N1535052;1.2;-5;2.2;65;Agentschap Wegen en Verkeer - AWV114
N1537011;0;-6;0;54;Agentschap Wegen en Verkeer - AWV125
N1537012;0;-6;0;54;Agentschap Wegen en Verkeer - AWV125
N1537021;0;0;0;1;Agentschap Wegen en Verkeer - AWV125
N1537021;0;1;0;131;Agentschap Wegen en Verkeer - AWV125
N1537022;0;0;0;1;Agentschap Wegen en Verkeer - AWV125
N1537022;0;1;0;131;Agentschap Wegen en Verkeer - AWV125
N1537031;0;0;0;112;Agentschap Wegen en Verkeer - AWV125
N1537032;0;0;0;112;Agentschap Wegen en Verkeer - AWV125
N1537041;0;-4;0;197;Agentschap Wegen en Verkeer - AWV123
N1537042;0;-4;0;197;Agentschap Wegen en Verkeer - AWV123
N1537051;0;0;0;85;Agentschap Wegen en Verkeer - AWV123
N1537052;0;0;0;85;Agentschap Wegen en Verkeer - AWV123
N1539011;0;0;0;1355;Gemeente - GemeenteBrecht
N1539011;0;1355;0;1837;Gemeente - GemeenteBrecht
N1539012;0;0;0;1355;Gemeente - GemeenteBrecht
N1539012;0;1355;0;1837;Gemeente - GemeenteBrecht
N1540001;0;-3;0.7;109;Agentschap Wegen en Verkeer - AWV123
N1540002;0;-3;0.7;110;Agentschap Wegen en Verkeer - AWV123
N1550001;0;-3;0.5;-22;Agentschap Wegen en Verkeer - AWV121
N1550001;0.5;-22;1.1;23;Agentschap Wegen en Verkeer - AWV121
N1550002;0.2;0;0.5;-21;Agentschap Wegen en Verkeer - AWV121
N1550002;0.5;-21;1.1;23;Agentschap Wegen en Verkeer - AWV121
N1559011;0;0;0;457;Agentschap Wegen en Verkeer - AWV121
N1559012;0;0;0;457;Agentschap Wegen en Verkeer - AWV121
N1560001;7.2;-7199;7.2;-3614;Gemeente - GemeenteOlen
N1560001;7.2;-3614;7.2;-79;Gemeente - GemeenteWesterlo
N1560001;7.2;-79;7.2;-77;Gemeente - GemeenteWesterlo
N1560001;7.2;-77;7.3;40;Agentschap Wegen en Verkeer - AWV114
N1560001;7.3;40;13.9;31;Agentschap Wegen en Verkeer - AWV114
N1560001;14;-60;20.9;-37;Agentschap Wegen en Verkeer - AWV114
N1560001;20.9;-37;22.5;89;Agentschap Wegen en Verkeer - AWV717
N1560002;7.2;-7119;7.2;-3533;Gemeente - GemeenteOlen
N1560002;7.2;-3533;7.2;1;Gemeente - GemeenteWesterlo
N1560002;7.2;1;7.3;-1;Agentschap Wegen en Verkeer - AWV114
N1560002;7.3;-1;13.9;31;Agentschap Wegen en Verkeer - AWV114
N1560002;14;-60;20.9;-37;Agentschap Wegen en Verkeer - AWV114
N1560002;20.9;-37;22.5;89;Agentschap Wegen en Verkeer - AWV717
N1590001;0;0;0;1315;Gemeente - GemeenteBornem
N1590001;0;1315;0;1797;Gemeente - GemeenteBornem
N1590001;0;1797;0;2787;Gemeente - GemeenteBornem
N1590001;0;2787;0;5747;Gemeente - GemeenteBornem
N1590001;0;5747;0;7170;Gemeente - GemeenteBornem
N1590001;0;7170;0;10706;Gemeente - GemeenteBornem
N1590002;0;0;0;1315;Gemeente - GemeenteBornem
N1590002;0;1315;0;1797;Gemeente - GemeenteBornem
N1590002;0;1797;0;2787;Gemeente - GemeenteBornem
N1590002;0;2787;0;5747;Gemeente - GemeenteBornem
N1590002;0;5747;0;7170;Gemeente - GemeenteBornem
N1590002;0;7170;0;10706;Gemeente - GemeenteBornem
N1650001;0;-22;3.4;60;Agentschap Wegen en Verkeer - AWV114
N1650002;0;-11;3.4;60;Agentschap Wegen en Verkeer - AWV114
N1710001;0;-12;2.9;-15;Agentschap Wegen en Verkeer - AWV121
N1710001;2.9;-15;3;28;Agentschap Wegen en Verkeer - AWV121
N1710001;3;28;3.9;-1;Agentschap Wegen en Verkeer - AWV121
N1710001;3.9;-1;6.5;58;Agentschap Wegen en Verkeer - AWV121
N1710001;9.1;-60;10.3;0;Agentschap Wegen en Verkeer - AWV121
N1710002;0;-12;2.9;20;Agentschap Wegen en Verkeer - AWV121
N1710002;2.9;20;3.1;-22;Agentschap Wegen en Verkeer - AWV121
N1710002;3.1;-22;3.9;0;Agentschap Wegen en Verkeer - AWV121
N1710002;3.9;0;3.9;1;Agentschap Wegen en Verkeer - AWV121
N1710002;3.9;1;6.5;50;Agentschap Wegen en Verkeer - AWV121
N1710002;9.2;-160;10.3;0;Agentschap Wegen en Verkeer - AWV121
N1719011;0.2;-201;0.4;64;Agentschap Wegen en Verkeer - AWV121
N1719011;0.5;0;0.8;318;Agentschap Wegen en Verkeer - AWV121
N1719012;0.2;-201;0.4;64;Agentschap Wegen en Verkeer - AWV121
N1719012;0.5;0;0.8;318;Agentschap Wegen en Verkeer - AWV121
N1730001;0;-19;1.9;70;Agentschap Wegen en Verkeer - AWV121
N1730001;1.9;70;2.3;9;Agentschap Wegen en Verkeer - AWV121
N1730001;2.3;9;6.2;68;Agentschap Wegen en Verkeer - AWV121
N1730002;0;-27;2.1;-134;Agentschap Wegen en Verkeer - AWV121
N1730002;2.1;-134;2.3;-2;Agentschap Wegen en Verkeer - AWV121
N1730002;2.3;-2;6.2;68;Agentschap Wegen en Verkeer - AWV121
N1740001;0;-1;8.3;32;Agentschap Wegen en Verkeer - AWV114
N1740001;8.3;32;15.1;5;Agentschap Wegen en Verkeer - AWV717
N1740001;15.1;5;18;140;Agentschap Wegen en Verkeer - AWV214
N1740002;0;-1;8.3;32;Agentschap Wegen en Verkeer - AWV114
N1740002;8.3;32;15.1;-6;Agentschap Wegen en Verkeer - AWV717
N1740002;15.1;-6;18;140;Agentschap Wegen en Verkeer - AWV214
N1770001;0.4;-69;0.4;-35;Agentschap Wegen en Verkeer - AWV121
N1770001;0.4;-35;13.8;28;Agentschap Wegen en Verkeer - AWV121
N1770001;13.8;28;15.4;67;Agentschap Wegen en Verkeer - AWV112
N1770002;0.1;-46;0.4;-26;Agentschap Wegen en Verkeer - AWV121
N1770002;0.4;-26;13.8;27;Agentschap Wegen en Verkeer - AWV121
N1770002;13.8;27;15.4;67;Agentschap Wegen en Verkeer - AWV112
N1771011;0;3;0;19;Agentschap Wegen en Verkeer - AWV112
N1771011;0;19;0;84;Agentschap Wegen en Verkeer - AWV112
N1771012;0;3;0;19;Agentschap Wegen en Verkeer - AWV112
N1771012;0;19;0;84;Agentschap Wegen en Verkeer - AWV112
N1779011;0;0;0;175;Gemeente - GemeenteBoom
N1779012;0;0;0;175;Gemeente - GemeenteBoom
N1779021;0;0;0;1;Gemeente - GemeenteRumst
N1779021;0;1;0;281;Gemeente - GemeenteRumst
N1779022;0;0;0;1;Gemeente - GemeenteRumst
N1779022;0;1;0;281;Gemeente - GemeenteRumst
N1790001;0;-15;3.2;76;Agentschap Wegen en Verkeer - AWV123
N1790002;0;-15;3.2;76;Agentschap Wegen en Verkeer - AWV123
N1800001;0.4;-381;0.4;-51;Gemeente - GemeenteAntwerpen
N1800001;0.4;-51;16.8;108;Agentschap Wegen en Verkeer - AWV121
N1800002;0.4;-383;0.4;-53;Gemeente - GemeenteAntwerpen
N1800002;0.4;-53;16.8;108;Agentschap Wegen en Verkeer - AWV121
N1830001;0;0;0;4309;Gemeente - GemeenteWillebroek
N1830001;0;4310;0;7149;Gemeente - GemeentePuurs-Sint-Amands
N1830001;0;7149;0;7701;Gemeente - GemeentePuurs-Sint-Amands
N1830001;0;7701;0;8729;Gemeente - GemeentePuurs-Sint-Amands
N1830002;0;0;0;4309;Gemeente - GemeenteWillebroek
N1830002;0;4310;0;7149;Gemeente - GemeentePuurs-Sint-Amands
N1830002;0;7149;0;7701;Gemeente - GemeentePuurs-Sint-Amands
N1830002;0;7701;0;8729;Gemeente - GemeentePuurs-Sint-Amands
N1840001;0.2;-197;0.2;-77;Gemeente - GemeenteAntwerpen
N1840001;0.2;-77;3.2;18;Agentschap Wegen en Verkeer - AWV121
N1840002;0.2;-193;0.2;-74;Gemeente - GemeenteAntwerpen
N1840002;0.2;-74;3.2;16;Agentschap Wegen en Verkeer - AWV121
N1840111;0;0;0;650;Agentschap Wegen en Verkeer - AWV121
N1860001;0.2;-167;1.2;90;Agentschap Wegen en Verkeer - AWV121
N1860002;0.2;-183;1.2;61;Agentschap Wegen en Verkeer - AWV121
N2020001;0.1;-95;4.1;90;Agentschap Wegen en Verkeer - AWV212
N2020002;0.1;-95;4.1;90;Agentschap Wegen en Verkeer - AWV212
N2030001;0;-1;0.4;18;Agentschap Wegen en Verkeer - AWV211
N2030001;0.4;18;0.4;761;Gemeente - GemeenteHalle
N2030001;0.4;761;0.4;1040;Gemeente - GemeenteHalle
N2030002;0;-79;0.4;18;Agentschap Wegen en Verkeer - AWV211
N2030002;0.4;18;0.4;762;Gemeente - GemeenteHalle
N2030002;0.4;762;0.4;983;Gemeente - GemeenteHalle
N2030111;0;-23;0.2;10;Agentschap Wegen en Verkeer - AWV211
N2030111;0.2;10;0.2;12;Agentschap Wegen en Verkeer - AWV211
N2030112;0;-23;0.2;10;Agentschap Wegen en Verkeer - AWV211
N2030112;0.2;10;0.2;12;Agentschap Wegen en Verkeer - AWV211
N2030131;0;-22;0;135;Agentschap Wegen en Verkeer - AWV211
N2030132;0;-22;0;135;Agentschap Wegen en Verkeer - AWV211
N2030161;0;-1;0.3;31;Agentschap Wegen en Verkeer - AWV211
N2030162;0;-1;0.3;31;Agentschap Wegen en Verkeer - AWV211
N2070001;0;-5;4.2;109;Agentschap Wegen en Verkeer - AWV211
N2070002;0;-5;4.2;112;Agentschap Wegen en Verkeer - AWV211
N2080001;0.5;-499;0.5;-286;Agentschap Wegen en Verkeer - AWV211
N2080001;0.5;-286;3.2;-41;Agentschap Wegen en Verkeer - AWV211
N2080001;3.2;-41;3.6;-13;Agentschap Wegen en Verkeer - AWV211
N2080001;3.6;-13;3.9;165;Agentschap Wegen en Verkeer - AWV211
N2080002;0.5;-497;0.5;-281;Agentschap Wegen en Verkeer - AWV211
N2080002;0.5;-281;3.2;-41;Agentschap Wegen en Verkeer - AWV211
N2080002;3.2;-41;3.6;-18;Agentschap Wegen en Verkeer - AWV211
N2080002;3.6;-18;3.9;165;Agentschap Wegen en Verkeer - AWV211
N2090001;1.6;-1403;1.6;-81;Brussels Gewest - Brussels Gewest
N2090001;1.6;-81;1.8;10;Agentschap Wegen en Verkeer - AWV212
N2090002;1.6;-1394;1.6;-218;Brussels Gewest - Brussels Gewest
N2090002;1.6;-218;1.6;-80;Brussels Gewest - Brussels Gewest
N2090002;1.6;-80;1.8;13;Agentschap Wegen en Verkeer - AWV212
N2110001;0;-3;0.5;-22;Agentschap Wegen en Verkeer - AWV212
N2110001;0.5;-22;0.7;37;Agentschap Wegen en Verkeer - AWV212
N2110001;0.7;37;1.9;-13;Agentschap Wegen en Verkeer - AWV212
N2110001;1.9;-13;12.1;0;Agentschap Wegen en Verkeer - AWV212
N2110001;12.4;0;23.8;42;Agentschap Wegen en Verkeer - AWV212
N2110002;0;-33;0.5;-21;Agentschap Wegen en Verkeer - AWV212
N2110002;0.5;-21;0.7;39;Agentschap Wegen en Verkeer - AWV212
N2110002;0.7;39;1.9;-19;Agentschap Wegen en Verkeer - AWV212
N2110002;1.9;-19;23.8;42;Agentschap Wegen en Verkeer - AWV212
N2110011;0;0;0;177;Agentschap Wegen en Verkeer - AWV212
N2110012;0;0;0;177;Agentschap Wegen en Verkeer - AWV212
N2110021;0;0;0;155;Agentschap Wegen en Verkeer - AWV212
N2110022;0;0;0;155;Agentschap Wegen en Verkeer - AWV212
N2110121;0;0;0;183;Agentschap Wegen en Verkeer - AWV212
N2110122;0;0;0;183;Agentschap Wegen en Verkeer - AWV212
N2110161;0;0;0;70;Agentschap Wegen en Verkeer - AWV212
N2110162;0;0;0;70;Agentschap Wegen en Verkeer - AWV212
N2119011;0.2;-134;0.4;301;Agentschap Wegen en Verkeer - AWV212
N2119012;0.2;-134;0.4;301;Agentschap Wegen en Verkeer - AWV212
N2119021;0;-9;0.8;87;Agentschap Wegen en Verkeer - AWV212
N2119022;0;-9;0.8;87;Agentschap Wegen en Verkeer - AWV212
N2119031;0;-29;0.628;0;Agentschap Wegen en Verkeer - AWV212
N2119032;0;-26;0.628;12;Agentschap Wegen en Verkeer - AWV212
N2120001;0.1;-93;5.5;48;Agentschap Wegen en Verkeer - AWV114
N2120001;5.5;48;5.6;32;Agentschap Wegen en Verkeer - AWV114
N2120001;5.6;32;12.6;-20;Agentschap Wegen en Verkeer - AWV214
N2120001;12.6;-20;14.2;0;Agentschap Wegen en Verkeer - AWV214
N2120002;0.1;-93;5.5;47;Agentschap Wegen en Verkeer - AWV114
N2120002;5.5;47;5.6;32;Agentschap Wegen en Verkeer - AWV114
N2120002;5.6;32;12.6;-20;Agentschap Wegen en Verkeer - AWV214
N2120002;12.6;-20;14.2;0;Agentschap Wegen en Verkeer - AWV214
N2140001;0;0;0;794;Gemeente - GemeenteTienen
N2140001;0;794;0;795;Gemeente - GemeenteTienen
N2140002;0;0;0;794;Gemeente - GemeenteTienen
N2140002;0;794;0;795;Gemeente - GemeenteTienen
N2180001;0;0;0;1445;Gemeente - GemeenteOverijse
N2180002;0;0;0;1445;Gemeente - GemeenteOverijse
N2210001;1.7;-25;3;-31;Agentschap Wegen en Verkeer - AWV214
N2210001;3;-31;3.1;99;Agentschap Wegen en Verkeer - AWV214
N2210001;3.1;99;3.1;3431;Gemeente - GemeenteHoegaarden
N2210002;1.7;-25;3;-31;Agentschap Wegen en Verkeer - AWV214
N2210002;3;-31;3.1;99;Agentschap Wegen en Verkeer - AWV214
N2210002;3.1;99;3.1;3431;Gemeente - GemeenteHoegaarden
N2230001;0;-3;0.5;-56;Agentschap Wegen en Verkeer - AWV214
N2230001;0.5;-56;2.3;17;Agentschap Wegen en Verkeer - AWV214
N2230001;2.3;17;20.6;89;Agentschap Wegen en Verkeer - AWV214
N2230002;0;-4;0.4;27;Agentschap Wegen en Verkeer - AWV214
N2230002;0.4;27;2.3;12;Agentschap Wegen en Verkeer - AWV214
N2230002;2.3;12;20.6;89;Agentschap Wegen en Verkeer - AWV214
N2240001;0;-18;0.9;63;Agentschap Wegen en Verkeer - AWV211
N2240002;0;-18;0.9;63;Agentschap Wegen en Verkeer - AWV211
N2260001;4.3;-4300;4.3;-13;Brussels Gewest - Brussels Gewest
N2260001;4.3;-13;5.6;50;Agentschap Wegen en Verkeer - AWV212
N2260001;5.6;50;5.6;483;Gemeente - GemeenteWezembeek-Oppem
N2260002;4.3;-4305;4.3;-18;Brussels Gewest - Brussels Gewest
N2260002;4.3;-18;5.6;50;Agentschap Wegen en Verkeer - AWV212
N2260002;5.6;50;5.6;480;Gemeente - GemeenteWezembeek-Oppem
N2260002;5.6;480;5.6;481;Gemeente - GemeenteWezembeek-Oppem
N2270001;0;-35;0;-18;Agentschap Wegen en Verkeer - AWV112
N2270001;0;-18;2.1;-7;Agentschap Wegen en Verkeer - AWV112
N2270001;0;12100;0;13444;Gemeente - GemeenteSteenokkerzeel
N2270001;0;13444;0;14011;Gemeente - GemeenteSteenokkerzeel
N2270001;2.1;-7;2.2;34;Agentschap Wegen en Verkeer - AWV112
N2270001;2.2;34;11.9;56;Agentschap Wegen en Verkeer - AWV212
N2270001;14.6;-394;23.8;144;Agentschap Wegen en Verkeer - AWV212
N2270002;0;-37;0;-21;Agentschap Wegen en Verkeer - AWV112
N2270002;0;-21;2.1;0;Agentschap Wegen en Verkeer - AWV112
N2270002;0;12100;0;13444;Gemeente - GemeenteSteenokkerzeel
N2270002;0;13444;0;14011;Gemeente - GemeenteSteenokkerzeel
N2270002;2.1;0;2.2;31;Agentschap Wegen en Verkeer - AWV112
N2270002;2.2;31;11.9;56;Agentschap Wegen en Verkeer - AWV212
N2270002;14.6;-394;23.8;142;Agentschap Wegen en Verkeer - AWV212
N2279011;0.8;-230;0.9;81;Agentschap Wegen en Verkeer - AWV112
N2279012;0.8;-223;0.8;188;Agentschap Wegen en Verkeer - AWV112
N2279021;0;0;2.2;7;Agentschap Wegen en Verkeer - AWV212
N2279022;0;0;2.2;9;Agentschap Wegen en Verkeer - AWV212
N2279031;0;-7;0.1;24;Agentschap Wegen en Verkeer - AWV212
N2279032;0;-7;0.1;24;Agentschap Wegen en Verkeer - AWV212
N2279041;0;0;0;89;Gemeente - GemeenteMechelen
N2279041;0;89;0;97;Gemeente - GemeenteMechelen
N2279042;0;0;0;1;Gemeente - GemeenteMechelen
N2279042;0;1;0;89;Gemeente - GemeenteMechelen
N2279042;0;89;0;97;Gemeente - GemeenteMechelen
N2290001;0;-8;4.7;11;Agentschap Wegen en Verkeer - AWV213
N2290001;4.7;11;5.7;19;Agentschap Wegen en Verkeer - AWV213
N2290002;0;-8;4.7;36;Agentschap Wegen en Verkeer - AWV213
N2290002;4.7;36;5.7;19;Agentschap Wegen en Verkeer - AWV213
N2310001;0;-10;2.5;42;Agentschap Wegen en Verkeer - AWV211
N2310001;2.5;42;7.6;173;Agentschap Wegen en Verkeer - AWV211
N2310002;0;-10;2.5;42;Agentschap Wegen en Verkeer - AWV211
N2310002;2.5;42;7.6;173;Agentschap Wegen en Verkeer - AWV211
N2340001;0;-16;0;-15;Agentschap Wegen en Verkeer - AWV214
N2340001;0;-15;2.4;102;Agentschap Wegen en Verkeer - AWV214
N2340001;2.4;102;2.4;236;Gemeente - GemeenteBoutersem
N2340001;2.4;236;2.4;237;Gemeente - GemeenteBoutersem
N2340002;0;-17;0;-15;Agentschap Wegen en Verkeer - AWV214
N2340002;0;-15;2.4;101;Agentschap Wegen en Verkeer - AWV214
N2340002;2.4;101;2.4;235;Gemeente - GemeenteBoutersem
N2340002;2.4;235;2.4;236;Gemeente - GemeenteBoutersem
N2350001;5.5;-5512;5.5;-81;Brussels Gewest - Brussels Gewest
N2350001;5.5;-81;11.1;8;Agentschap Wegen en Verkeer - AWV211
N2350001;11.1;8;13.2;31;Waals Gewest - Waals Gewest
N2350002;5.5;-5512;5.5;-81;Brussels Gewest - Brussels Gewest
N2350002;5.5;-81;13.2;-2;Agentschap Wegen en Verkeer - AWV211
N2350002;13.2;-2;13.2;31;Waals Gewest - Waals Gewest
N2490001;0;-14;2.4;24;Agentschap Wegen en Verkeer - AWV211
N2490002;0;-14;2.4;24;Agentschap Wegen en Verkeer - AWV211
N2510001;0.3;-323;4.8;49;Agentschap Wegen en Verkeer - AWV213
N2510002;0.3;-323;4.8;49;Agentschap Wegen en Verkeer - AWV213
N2530001;0;-9;21;0;Agentschap Wegen en Verkeer - AWV213
N2530002;0;-9;21;0;Agentschap Wegen en Verkeer - AWV213
N2550001;0.5;-120;10;-32;Agentschap Wegen en Verkeer - AWV211
N2550001;10;-32;15.3;59;Agentschap Wegen en Verkeer - AWV415
N2550002;0.5;-120;10;-32;Agentschap Wegen en Verkeer - AWV211
N2550002;10;-32;15.3;59;Agentschap Wegen en Verkeer - AWV415
N2580001;0;-6;2.4;83;Agentschap Wegen en Verkeer - AWV214
N2580001;2.4;83;2.4;162;Agentschap Wegen en Verkeer - AWV214
N2580001;2.4;162;2.4;528;Gemeente - GemeenteTielt-Winge
N2580002;0;-11;2.4;83;Agentschap Wegen en Verkeer - AWV214
N2580002;2.4;83;2.4;162;Agentschap Wegen en Verkeer - AWV214
N2580002;2.4;162;2.4;528;Gemeente - GemeenteTielt-Winge
N2590001;0;0;0;524;Gemeente - GemeenteLonderzeel
N2590001;0;524;0;713;Gemeente - GemeenteLonderzeel
N2590001;0;748;0;6168;Gemeente - GemeenteLonderzeel
N2590001;0;6168;0;10173;Gemeente - GemeenteLonderzeel
N2590001;0;10173;0;10928;Gemeente - GemeenteLonderzeel
N2590001;0;10928;0;12343;Gemeente - GemeenteLonderzeel
N2590002;0;0;0;524;Gemeente - GemeenteLonderzeel
N2590002;0;524;0;713;Gemeente - GemeenteLonderzeel
N2590002;0;748;0;6168;Gemeente - GemeenteLonderzeel
N2590002;0;6168;0;10173;Gemeente - GemeenteLonderzeel
N2590002;0;10173;0;10928;Gemeente - GemeenteLonderzeel
N2590002;0;10928;0;12343;Gemeente - GemeenteLonderzeel
N2600001;5.8;-178;7.3;38;Agentschap Wegen en Verkeer - AWV212
N2600002;5.8;-178;7.3;38;Agentschap Wegen en Verkeer - AWV212
N2610001;5.7;-5693;5.7;-100;Brussels Gewest - Brussels Gewest
N2610001;5.7;-100;6.8;25;Agentschap Wegen en Verkeer - AWV211
N2610002;5.7;-5691;5.7;-126;Brussels Gewest - Brussels Gewest
N2610002;5.7;-126;5.7;-112;Brussels Gewest - Brussels Gewest
N2610002;5.7;-112;6.8;32;Agentschap Wegen en Verkeer - AWV211
N2619011;0;-11;0.2;4;Agentschap Wegen en Verkeer - AWV211
N2619012;0;-11;0.2;4;Agentschap Wegen en Verkeer - AWV211
N2619021;0;0;0.4;84;Agentschap Wegen en Verkeer - AWV211
N2619022;0;0;0.4;84;Agentschap Wegen en Verkeer - AWV211
N2620001;0;0;0;2597;Gemeente - GemeenteZaventem
N2620001;0;2597;0;2668;Privaatbeheer - Privaatbeheer
N2620002;0;0;0;2;Gemeente - GemeenteZaventem
N2620002;0;2;0;2575;Gemeente - GemeenteZaventem
N2620002;0;2575;0;2668;Privaatbeheer - Privaatbeheer
N2630001;0;-6;1.5;-15;Agentschap Wegen en Verkeer - AWV415
N2630001;1.5;-15;3.1;38;Agentschap Wegen en Verkeer - AWV211
N2630001;3.1;38;5.9;38;Agentschap Wegen en Verkeer - AWV211
N2630002;0;-6;1.5;-15;Agentschap Wegen en Verkeer - AWV415
N2630002;1.5;-15;3.1;38;Agentschap Wegen en Verkeer - AWV211
N2630002;3.1;38;5.9;38;Agentschap Wegen en Verkeer - AWV211
N2640001;0;0;2.3;27;Agentschap Wegen en Verkeer - AWV213
N2640002;0;0;2.3;26;Agentschap Wegen en Verkeer - AWV213
N2660001;3.5;-3506;3.5;-95;Brussels Gewest - Brussels Gewest
N2660001;3.5;-95;5.8;38;Agentschap Wegen en Verkeer - AWV211
N2660002;3.5;-3506;3.5;-95;Brussels Gewest - Brussels Gewest
N2660002;3.5;-95;5.8;28;Agentschap Wegen en Verkeer - AWV211
N2670001;0;-19;0.4;-40;Agentschap Wegen en Verkeer - AWV112
N2670001;0.4;-40;4;2;Agentschap Wegen en Verkeer - AWV212
N2670001;4;2;4;3;Agentschap Wegen en Verkeer - AWV212
N2670001;4;3;6.2;130;Agentschap Wegen en Verkeer - AWV212
N2670002;0;-19;0.4;-42;Agentschap Wegen en Verkeer - AWV213
N2670002;0.4;-42;4;-15;Agentschap Wegen en Verkeer - AWV212
N2670002;4;-15;6.2;130;Agentschap Wegen en Verkeer - AWV212
N2690001;0;-11;0.4;-27;Agentschap Wegen en Verkeer - AWV211
N2690001;0.4;-27;3.1;56;Agentschap Wegen en Verkeer - AWV211
N2690002;0;-11;0.4;-27;Agentschap Wegen en Verkeer - AWV211
N2690002;0.4;-27;3.1;56;Agentschap Wegen en Verkeer - AWV211
N2700001;0;-9;2.8;199;Gemeente - GemeenteZemst
N2700002;0;-9;2.8;199;Gemeente - GemeenteZemst
N2720001;0;-14;0.5;-43;Agentschap Wegen en Verkeer - AWV211
N2720001;0.5;-43;0.5;-42;Agentschap Wegen en Verkeer - AWV211
N2720001;0.5;-42;2.7;65;Agentschap Wegen en Verkeer - AWV211
N2720001;2.8;-13;17.2;-37;Agentschap Wegen en Verkeer - AWV211
N2720001;17.2;-37;17.2;-35;Agentschap Wegen en Verkeer - AWV211
N2720001;17.2;-35;18.4;26;Agentschap Wegen en Verkeer - AWV415
N2720001;18.4;26;18.4;27;Agentschap Wegen en Verkeer - AWV415
N2720002;0;-14;0.5;-43;Agentschap Wegen en Verkeer - AWV211
N2720002;0.5;-43;0.5;-42;Agentschap Wegen en Verkeer - AWV211
N2720002;0.5;-42;2.7;65;Agentschap Wegen en Verkeer - AWV211
N2720002;2.8;-13;17.2;-37;Agentschap Wegen en Verkeer - AWV211
N2720002;17.2;-37;17.2;-35;Agentschap Wegen en Verkeer - AWV211
N2720002;17.2;-35;18.4;26;Agentschap Wegen en Verkeer - AWV415
N2720002;18.4;26;18.4;27;Agentschap Wegen en Verkeer - AWV415
